Code,Country,State,"Zip/Post Code",Rate,"Zip/Post is Range","Range From","Range To",default
US-MA-01097,US,MA,01097,6.25,,,,
US-MA-01098,US,MA,01098,6.25,,,,
US-MA-01101,US,MA,01101,6.25,,,,
US-MA-01102,US,MA,01102,6.25,,,,
US-MA-01103,US,MA,01103,6.25,,,,
US-MA-01104,US,MA,01104,6.25,,,,
US-MA-01105,US,MA,01105,6.25,,,,
US-MA-01106,US,MA,01106,6.25,,,,
US-MA-01107,US,MA,01107,6.25,,,,
US-MA-01108,US,MA,01108,6.25,,,,
US-MA-01109,US,MA,01109,6.25,,,,
US-MA-01111,US,MA,01111,6.25,,,,
US-MA-01115,US,MA,01115,6.25,,,,
US-MA-01116,US,MA,01116,6.25,,,,
US-MA-01118,US,MA,01118,6.25,,,,
US-MA-01119,US,MA,01119,6.25,,,,
US-MA-01128,US,MA,01128,6.25,,,,
US-MA-01129,US,MA,01129,6.25,,,,
US-MA-01138,US,MA,01138,6.25,,,,
US-MA-01139,US,MA,01139,6.25,,,,
US-MA-01144,US,MA,01144,6.25,,,,
US-MA-01151,US,MA,01151,6.25,,,,
US-MA-01152,US,MA,01152,6.25,,,,
US-MA-01199,US,MA,01199,6.25,,,,
US-MA-01201,US,MA,01201,6.25,,,,
US-MA-01202,US,MA,01202,6.25,,,,
US-MA-01203,US,MA,01203,6.25,,,,
US-MA-01220,US,MA,01220,6.25,,,,
US-MA-01222,US,MA,01222,6.25,,,,
US-MA-01223,US,MA,01223,6.25,,,,
US-MA-01224,US,MA,01224,6.25,,,,
US-MA-01225,US,MA,01225,6.25,,,,
US-MA-01226,US,MA,01226,6.25,,,,
US-MA-01227,US,MA,01227,6.25,,,,
US-MA-01229,US,MA,01229,6.25,,,,
US-MA-01230,US,MA,01230,6.25,,,,
US-MA-01235,US,MA,01235,6.25,,,,
US-MA-01236,US,MA,01236,6.25,,,,
US-MA-01237,US,MA,01237,6.25,,,,
US-MA-01238,US,MA,01238,6.25,,,,
US-MA-01240,US,MA,01240,6.25,,,,
US-MA-01242,US,MA,01242,6.25,,,,
US-MA-01243,US,MA,01243,6.25,,,,
US-MA-01244,US,MA,01244,6.25,,,,
US-MA-01245,US,MA,01245,6.25,,,,
US-MA-01247,US,MA,01247,6.25,,,,
US-MA-01252,US,MA,01252,6.25,,,,
US-MA-01253,US,MA,01253,6.25,,,,
US-MA-01254,US,MA,01254,6.25,,,,
US-MA-01255,US,MA,01255,6.25,,,,
US-MA-01256,US,MA,01256,6.25,,,,
US-MA-01257,US,MA,01257,6.25,,,,
US-MA-01258,US,MA,01258,6.25,,,,
US-MA-01259,US,MA,01259,6.25,,,,
US-MA-01260,US,MA,01260,6.25,,,,
US-MA-01262,US,MA,01262,6.25,,,,
US-MA-01263,US,MA,01263,6.25,,,,
US-MA-01264,US,MA,01264,6.25,,,,
US-MA-01266,US,MA,01266,6.25,,,,
US-MA-01267,US,MA,01267,6.25,,,,
US-MA-01270,US,MA,01270,6.25,,,,
US-MA-01301,US,MA,01301,6.25,,,,
US-MA-01302,US,MA,01302,6.25,,,,
US-MA-01330,US,MA,01330,6.25,,,,
US-MA-01331,US,MA,01331,6.25,,,,
US-MA-01337,US,MA,01337,6.25,,,,
US-MA-01338,US,MA,01338,6.25,,,,
US-MA-01339,US,MA,01339,6.25,,,,
US-MA-01340,US,MA,01340,6.25,,,,
US-MA-01341,US,MA,01341,6.25,,,,
US-MA-01342,US,MA,01342,6.25,,,,
US-MA-01343,US,MA,01343,6.25,,,,
US-MA-01344,US,MA,01344,6.25,,,,
US-MA-01346,US,MA,01346,6.25,,,,
US-MA-01347,US,MA,01347,6.25,,,,
US-MA-01349,US,MA,01349,6.25,,,,
US-MA-01350,US,MA,01350,6.25,,,,
US-MA-01351,US,MA,01351,6.25,,,,
US-MA-01354,US,MA,01354,6.25,,,,
US-MA-01355,US,MA,01355,6.25,,,,
US-MA-01360,US,MA,01360,6.25,,,,
US-MA-01364,US,MA,01364,6.25,,,,
US-MA-01366,US,MA,01366,6.25,,,,
US-MA-01367,US,MA,01367,6.25,,,,
US-MA-01368,US,MA,01368,6.25,,,,
US-MA-01370,US,MA,01370,6.25,,,,
US-MA-01373,US,MA,01373,6.25,,,,
US-MA-01375,US,MA,01375,6.25,,,,
US-MA-01376,US,MA,01376,6.25,,,,
US-MA-01378,US,MA,01378,6.25,,,,
US-MA-01379,US,MA,01379,6.25,,,,
US-MA-01380,US,MA,01380,6.25,,,,
US-MA-01420,US,MA,01420,6.25,,,,
US-MA-01430,US,MA,01430,6.25,,,,
US-MA-01431,US,MA,01431,6.25,,,,
US-MA-01432,US,MA,01432,6.25,,,,
US-MA-01434,US,MA,01434,6.25,,,,
US-MA-01436,US,MA,01436,6.25,,,,
US-MA-01438,US,MA,01438,6.25,,,,
US-MA-01440,US,MA,01440,6.25,,,,
US-MA-01441,US,MA,01441,6.25,,,,
US-MA-01450,US,MA,01450,6.25,,,,
US-MA-01451,US,MA,01451,6.25,,,,
US-MA-01452,US,MA,01452,6.25,,,,
US-MA-01453,US,MA,01453,6.25,,,,
US-MA-01460,US,MA,01460,6.25,,,,
US-MA-01462,US,MA,01462,6.25,,,,
US-MA-01463,US,MA,01463,6.25,,,,
US-MA-01464,US,MA,01464,6.25,,,,
US-MA-01467,US,MA,01467,6.25,,,,
US-MA-01468,US,MA,01468,6.25,,,,
US-MA-01469,US,MA,01469,6.25,,,,
US-MA-01470,US,MA,01470,6.25,,,,
US-MA-01471,US,MA,01471,6.25,,,,
US-MA-01472,US,MA,01472,6.25,,,,
US-MA-01473,US,MA,01473,6.25,,,,
US-MA-01474,US,MA,01474,6.25,,,,
US-MA-01475,US,MA,01475,6.25,,,,
US-MA-01477,US,MA,01477,6.25,,,,
US-MA-01501,US,MA,01501,6.25,,,,
US-MA-01503,US,MA,01503,6.25,,,,
US-MA-01504,US,MA,01504,6.25,,,,
US-MA-01505,US,MA,01505,6.25,,,,
US-MA-01506,US,MA,01506,6.25,,,,
US-MA-01507,US,MA,01507,6.25,,,,
US-MA-01508,US,MA,01508,6.25,,,,
US-MA-01509,US,MA,01509,6.25,,,,
US-MA-01510,US,MA,01510,6.25,,,,
US-MA-01515,US,MA,01515,6.25,,,,
US-MA-01516,US,MA,01516,6.25,,,,
US-MA-01517,US,MA,01517,6.25,,,,
US-MA-01518,US,MA,01518,6.25,,,,
US-MA-01519,US,MA,01519,6.25,,,,
US-MA-01520,US,MA,01520,6.25,,,,
US-MA-01521,US,MA,01521,6.25,,,,
US-MA-01522,US,MA,01522,6.25,,,,
US-MA-01523,US,MA,01523,6.25,,,,
US-MA-01524,US,MA,01524,6.25,,,,
US-MA-01525,US,MA,01525,6.25,,,,
US-MA-01526,US,MA,01526,6.25,,,,
US-MA-01527,US,MA,01527,6.25,,,,
US-MA-01529,US,MA,01529,6.25,,,,
US-MA-01531,US,MA,01531,6.25,,,,
US-MA-01532,US,MA,01532,6.25,,,,
US-MA-01534,US,MA,01534,6.25,,,,
US-MA-01535,US,MA,01535,6.25,,,,
US-MA-01536,US,MA,01536,6.25,,,,
US-MA-01537,US,MA,01537,6.25,,,,
US-MA-01538,US,MA,01538,6.25,,,,
US-MA-01540,US,MA,01540,6.25,,,,
US-MA-01541,US,MA,01541,6.25,,,,
US-MA-01542,US,MA,01542,6.25,,,,
US-MA-01543,US,MA,01543,6.25,,,,
US-MA-01545,US,MA,01545,6.25,,,,
US-MA-01546,US,MA,01546,6.25,,,,
US-MA-01550,US,MA,01550,6.25,,,,
US-MA-01560,US,MA,01560,6.25,,,,
US-MA-01561,US,MA,01561,6.25,,,,
US-MA-01562,US,MA,01562,6.25,,,,
US-MA-01564,US,MA,01564,6.25,,,,
US-MA-01566,US,MA,01566,6.25,,,,
US-MA-01568,US,MA,01568,6.25,,,,
US-MA-01569,US,MA,01569,6.25,,,,
US-MA-01570,US,MA,01570,6.25,,,,
US-MA-01571,US,MA,01571,6.25,,,,
US-MA-01581,US,MA,01581,6.25,,,,
US-MA-01583,US,MA,01583,6.25,,,,
US-MA-01585,US,MA,01585,6.25,,,,
US-MA-01586,US,MA,01586,6.25,,,,
US-MA-01588,US,MA,01588,6.25,,,,
US-MA-01590,US,MA,01590,6.25,,,,
US-MA-01601,US,MA,01601,6.25,,,,
US-MA-01602,US,MA,01602,6.25,,,,
US-MA-01603,US,MA,01603,6.25,,,,
US-MA-01604,US,MA,01604,6.25,,,,
US-MA-01605,US,MA,01605,6.25,,,,
US-MA-01606,US,MA,01606,6.25,,,,
US-MA-01607,US,MA,01607,6.25,,,,
US-MA-01608,US,MA,01608,6.25,,,,
US-MA-01609,US,MA,01609,6.25,,,,
US-MA-01610,US,MA,01610,6.25,,,,
US-MA-01611,US,MA,01611,6.25,,,,
US-MA-01612,US,MA,01612,6.25,,,,
US-MA-01613,US,MA,01613,6.25,,,,
US-MA-01614,US,MA,01614,6.25,,,,
US-MA-01615,US,MA,01615,6.25,,,,
US-MA-01653,US,MA,01653,6.25,,,,
US-MA-01654,US,MA,01654,6.25,,,,
US-MA-01655,US,MA,01655,6.25,,,,
US-MA-01701,US,MA,01701,6.25,,,,
US-MA-01702,US,MA,01702,6.25,,,,
US-MA-01703,US,MA,01703,6.25,,,,
US-MA-01704,US,MA,01704,6.25,,,,
US-MA-01705,US,MA,01705,6.25,,,,
US-MA-01718,US,MA,01718,6.25,,,,
US-MA-01719,US,MA,01719,6.25,,,,
US-MA-01720,US,MA,01720,6.25,,,,
US-MA-01721,US,MA,01721,6.25,,,,
US-MA-01730,US,MA,01730,6.25,,,,
US-MA-01731,US,MA,01731,6.25,,,,
US-MA-01740,US,MA,01740,6.25,,,,
US-MA-01741,US,MA,01741,6.25,,,,
US-MA-01742,US,MA,01742,6.25,,,,
US-MA-01745,US,MA,01745,6.25,,,,
US-MA-01746,US,MA,01746,6.25,,,,
US-MA-01747,US,MA,01747,6.25,,,,
US-MA-01748,US,MA,01748,6.25,,,,
US-MA-01749,US,MA,01749,6.25,,,,
US-MA-01752,US,MA,01752,6.25,,,,
US-MA-01754,US,MA,01754,6.25,,,,
US-MA-01756,US,MA,01756,6.25,,,,
US-MA-01757,US,MA,01757,6.25,,,,
US-MA-01760,US,MA,01760,6.25,,,,
US-MA-01770,US,MA,01770,6.25,,,,
US-MA-01772,US,MA,01772,6.25,,,,
US-MA-01773,US,MA,01773,6.25,,,,
US-MA-01775,US,MA,01775,6.25,,,,
US-MA-01776,US,MA,01776,6.25,,,,
US-MA-01778,US,MA,01778,6.25,,,,
US-MA-01784,US,MA,01784,6.25,,,,
US-MA-01801,US,MA,01801,6.25,,,,
US-MA-01803,US,MA,01803,6.25,,,,
US-MA-01805,US,MA,01805,6.25,,,,
US-MA-01810,US,MA,01810,6.25,,,,
US-MA-01812,US,MA,01812,6.25,,,,
US-MA-01813,US,MA,01813,6.25,,,,
US-MA-01815,US,MA,01815,6.25,,,,
US-MA-01821,US,MA,01821,6.25,,,,
US-MA-01822,US,MA,01822,6.25,,,,
US-MA-01824,US,MA,01824,6.25,,,,
US-MA-01826,US,MA,01826,6.25,,,,
US-MA-01827,US,MA,01827,6.25,,,,
US-MA-01830,US,MA,01830,6.25,,,,
US-MA-01831,US,MA,01831,6.25,,,,
US-MA-01832,US,MA,01832,6.25,,,,
US-MA-01833,US,MA,01833,6.25,,,,
US-MA-01834,US,MA,01834,6.25,,,,
US-MA-01835,US,MA,01835,6.25,,,,
US-MA-01840,US,MA,01840,6.25,,,,
US-MA-01841,US,MA,01841,6.25,,,,
US-MA-01842,US,MA,01842,6.25,,,,
US-MA-01843,US,MA,01843,6.25,,,,
US-MA-01844,US,MA,01844,6.25,,,,
US-MA-01845,US,MA,01845,6.25,,,,
US-MA-01850,US,MA,01850,6.25,,,,
US-MA-01851,US,MA,01851,6.25,,,,
US-MA-01852,US,MA,01852,6.25,,,,
US-MA-01853,US,MA,01853,6.25,,,,
US-MA-01854,US,MA,01854,6.25,,,,
US-MA-01860,US,MA,01860,6.25,,,,
US-MA-01862,US,MA,01862,6.25,,,,
US-MA-01863,US,MA,01863,6.25,,,,
US-MA-01864,US,MA,01864,6.25,,,,
US-MA-01865,US,MA,01865,6.25,,,,
US-MA-01866,US,MA,01866,6.25,,,,
US-MA-01867,US,MA,01867,6.25,,,,
US-MA-01876,US,MA,01876,6.25,,,,
US-MA-01879,US,MA,01879,6.25,,,,
US-MA-01880,US,MA,01880,6.25,,,,
US-MA-01885,US,MA,01885,6.25,,,,
US-MA-01886,US,MA,01886,6.25,,,,
US-MA-01887,US,MA,01887,6.25,,,,
US-MA-01888,US,MA,01888,6.25,,,,
US-MA-01889,US,MA,01889,6.25,,,,
US-MA-01890,US,MA,01890,6.25,,,,
US-MA-01899,US,MA,01899,6.25,,,,
US-MA-01901,US,MA,01901,6.25,,,,
US-MA-01902,US,MA,01902,6.25,,,,
US-MA-01903,US,MA,01903,6.25,,,,
US-MA-01904,US,MA,01904,6.25,,,,
US-MA-01905,US,MA,01905,6.25,,,,
US-MA-01906,US,MA,01906,6.25,,,,
US-MA-01907,US,MA,01907,6.25,,,,
US-MA-01908,US,MA,01908,6.25,,,,
US-MA-01910,US,MA,01910,6.25,,,,
US-MA-01913,US,MA,01913,6.25,,,,
US-MA-01915,US,MA,01915,6.25,,,,
US-MA-01921,US,MA,01921,6.25,,,,
US-MA-01922,US,MA,01922,6.25,,,,
US-MA-01923,US,MA,01923,6.25,,,,
US-MA-01929,US,MA,01929,6.25,,,,
US-MA-01930,US,MA,01930,6.25,,,,
US-MA-01931,US,MA,01931,6.25,,,,
US-MA-01936,US,MA,01936,6.25,,,,
US-MA-01937,US,MA,01937,6.25,,,,
US-MA-01938,US,MA,01938,6.25,,,,
US-MA-01940,US,MA,01940,6.25,,,,
US-MA-01944,US,MA,01944,6.25,,,,
US-MA-01945,US,MA,01945,6.25,,,,
US-MA-01949,US,MA,01949,6.25,,,,
US-MA-01950,US,MA,01950,6.25,,,,
US-MA-01951,US,MA,01951,6.25,,,,
US-MA-01952,US,MA,01952,6.25,,,,
US-MA-01960,US,MA,01960,6.25,,,,
US-MA-01961,US,MA,01961,6.25,,,,
US-MA-01965,US,MA,01965,6.25,,,,
US-MA-01966,US,MA,01966,6.25,,,,
US-MA-01969,US,MA,01969,6.25,,,,
US-MA-01970,US,MA,01970,6.25,,,,
US-MA-01971,US,MA,01971,6.25,,,,
US-MA-01982,US,MA,01982,6.25,,,,
US-MA-01983,US,MA,01983,6.25,,,,
US-MA-01984,US,MA,01984,6.25,,,,
US-MA-01985,US,MA,01985,6.25,,,,
US-MA-02018,US,MA,02018,6.25,,,,
US-MA-02019,US,MA,02019,6.25,,,,
US-MA-02020,US,MA,02020,6.25,,,,
US-MA-02021,US,MA,02021,6.25,,,,
US-MA-02025,US,MA,02025,6.25,,,,
US-MA-02026,US,MA,02026,6.25,,,,
US-MA-02027,US,MA,02027,6.25,,,,
US-MA-02030,US,MA,02030,6.25,,,,
US-MA-02032,US,MA,02032,6.25,,,,
US-MA-02035,US,MA,02035,6.25,,,,
US-MA-02038,US,MA,02038,6.25,,,,
US-MA-02040,US,MA,02040,6.25,,,,
US-MA-02041,US,MA,02041,6.25,,,,
US-MA-02043,US,MA,02043,6.25,,,,
US-MA-02044,US,MA,02044,6.25,,,,
US-MA-02045,US,MA,02045,6.25,,,,
US-MA-02047,US,MA,02047,6.25,,,,
US-MA-02048,US,MA,02048,6.25,,,,
US-MA-02050,US,MA,02050,6.25,,,,
US-MA-02051,US,MA,02051,6.25,,,,
US-MA-02052,US,MA,02052,6.25,,,,
US-MA-02053,US,MA,02053,6.25,,,,
US-MA-02054,US,MA,02054,6.25,,,,
US-MA-02055,US,MA,02055,6.25,,,,
US-MA-02056,US,MA,02056,6.25,,,,
US-MA-02059,US,MA,02059,6.25,,,,
US-MA-02060,US,MA,02060,6.25,,,,
US-MA-02061,US,MA,02061,6.25,,,,
US-MA-02062,US,MA,02062,6.25,,,,
US-MA-02065,US,MA,02065,6.25,,,,
US-MA-02066,US,MA,02066,6.25,,,,
US-MA-02067,US,MA,02067,6.25,,,,
US-MA-02070,US,MA,02070,6.25,,,,
US-MA-02071,US,MA,02071,6.25,,,,
US-MA-02072,US,MA,02072,6.25,,,,
US-MA-02081,US,MA,02081,6.25,,,,
US-MA-02090,US,MA,02090,6.25,,,,
US-MA-02093,US,MA,02093,6.25,,,,
US-MA-02108,US,MA,02108,6.25,,,,
US-MA-02109,US,MA,02109,6.25,,,,
US-MA-02110,US,MA,02110,6.25,,,,
US-MA-02111,US,MA,02111,6.25,,,,
US-MA-02112,US,MA,02112,6.25,,,,
US-MA-02113,US,MA,02113,6.25,,,,
US-MA-02114,US,MA,02114,6.25,,,,
US-MA-02115,US,MA,02115,6.25,,,,
US-MA-02116,US,MA,02116,6.25,,,,
US-MA-02117,US,MA,02117,6.25,,,,
US-MA-02118,US,MA,02118,6.25,,,,
US-MA-02119,US,MA,02119,6.25,,,,
US-MA-02120,US,MA,02120,6.25,,,,
US-MA-02121,US,MA,02121,6.25,,,,
US-MA-02122,US,MA,02122,6.25,,,,
US-MA-02123,US,MA,02123,6.25,,,,
US-MA-02124,US,MA,02124,6.25,,,,
US-MA-02125,US,MA,02125,6.25,,,,
US-MA-02126,US,MA,02126,6.25,,,,
US-MA-02127,US,MA,02127,6.25,,,,
US-MA-02128,US,MA,02128,6.25,,,,
US-MA-02129,US,MA,02129,6.25,,,,
US-MA-02130,US,MA,02130,6.25,,,,
US-MA-02131,US,MA,02131,6.25,,,,
US-MA-02132,US,MA,02132,6.25,,,,
US-MA-02133,US,MA,02133,6.25,,,,
US-MA-02134,US,MA,02134,6.25,,,,
US-MA-02135,US,MA,02135,6.25,,,,
US-MA-02136,US,MA,02136,6.25,,,,
US-MA-02137,US,MA,02137,6.25,,,,
US-MA-02138,US,MA,02138,6.25,,,,
US-MA-02139,US,MA,02139,6.25,,,,
US-MA-02140,US,MA,02140,6.25,,,,
US-MA-02141,US,MA,02141,6.25,,,,
US-MA-02142,US,MA,02142,6.25,,,,
US-MA-02143,US,MA,02143,6.25,,,,
US-MA-02144,US,MA,02144,6.25,,,,
US-MA-02145,US,MA,02145,6.25,,,,
US-MA-02148,US,MA,02148,6.25,,,,
US-MA-02149,US,MA,02149,6.25,,,,
US-MA-02150,US,MA,02150,6.25,,,,
US-MA-02151,US,MA,02151,6.25,,,,
US-MA-02152,US,MA,02152,6.25,,,,
US-MA-02153,US,MA,02153,6.25,,,,
US-MA-02155,US,MA,02155,6.25,,,,
US-MA-02156,US,MA,02156,6.25,,,,
US-MA-02163,US,MA,02163,6.25,,,,
US-MA-02169,US,MA,02169,6.25,,,,
US-MA-02170,US,MA,02170,6.25,,,,
US-MA-02171,US,MA,02171,6.25,,,,
US-MA-02176,US,MA,02176,6.25,,,,
US-MA-02180,US,MA,02180,6.25,,,,
US-MA-02184,US,MA,02184,6.25,,,,
US-MA-02185,US,MA,02185,6.25,,,,
US-MA-02186,US,MA,02186,6.25,,,,
US-MA-02187,US,MA,02187,6.25,,,,
US-MA-02188,US,MA,02188,6.25,,,,
US-MA-02189,US,MA,02189,6.25,,,,
US-MA-02190,US,MA,02190,6.25,,,,
US-MA-02191,US,MA,02191,6.25,,,,
US-MA-02196,US,MA,02196,6.25,,,,
US-MA-02199,US,MA,02199,6.25,,,,
US-MA-02201,US,MA,02201,6.25,,,,
US-MA-02203,US,MA,02203,6.25,,,,
US-MA-02204,US,MA,02204,6.25,,,,
US-MA-02205,US,MA,02205,6.25,,,,
US-MA-02206,US,MA,02206,6.25,,,,
US-MA-02210,US,MA,02210,6.25,,,,
US-MA-02211,US,MA,02211,6.25,,,,
US-MA-02212,US,MA,02212,6.25,,,,
US-MA-02215,US,MA,02215,6.25,,,,
US-MA-02217,US,MA,02217,6.25,,,,
US-MA-02222,US,MA,02222,6.25,,,,
US-MA-02228,US,MA,02228,6.25,,,,
US-MA-02238,US,MA,02238,6.25,,,,
US-MA-02241,US,MA,02241,6.25,,,,
US-MA-02266,US,MA,02266,6.25,,,,
US-MA-02269,US,MA,02269,6.25,,,,
US-MA-02283,US,MA,02283,6.25,,,,
US-MA-02284,US,MA,02284,6.25,,,,
US-MA-02293,US,MA,02293,6.25,,,,
US-MA-02297,US,MA,02297,6.25,,,,
US-MA-02298,US,MA,02298,6.25,,,,
US-MA-02301,US,MA,02301,6.25,,,,
US-MA-02302,US,MA,02302,6.25,,,,
US-MA-02303,US,MA,02303,6.25,,,,
US-MA-02304,US,MA,02304,6.25,,,,
US-MA-02305,US,MA,02305,6.25,,,,
US-MA-02322,US,MA,02322,6.25,,,,
US-MA-02324,US,MA,02324,6.25,,,,
US-MA-02325,US,MA,02325,6.25,,,,
US-MA-02327,US,MA,02327,6.25,,,,
US-MA-02330,US,MA,02330,6.25,,,,
US-MA-02331,US,MA,02331,6.25,,,,
US-MA-02332,US,MA,02332,6.25,,,,
US-MA-02333,US,MA,02333,6.25,,,,
US-MA-02334,US,MA,02334,6.25,,,,
US-MA-02337,US,MA,02337,6.25,,,,
US-MA-02338,US,MA,02338,6.25,,,,
US-MA-02339,US,MA,02339,6.25,,,,
US-MA-02340,US,MA,02340,6.25,,,,
US-MA-02341,US,MA,02341,6.25,,,,
US-MA-02343,US,MA,02343,6.25,,,,
US-MA-02344,US,MA,02344,6.25,,,,
US-MA-02345,US,MA,02345,6.25,,,,
US-MA-02346,US,MA,02346,6.25,,,,
US-MA-02347,US,MA,02347,6.25,,,,
US-MA-02348,US,MA,02348,6.25,,,,
US-MA-02349,US,MA,02349,6.25,,,,
US-MA-02350,US,MA,02350,6.25,,,,
US-MA-02351,US,MA,02351,6.25,,,,
US-MA-02355,US,MA,02355,6.25,,,,
US-MA-02356,US,MA,02356,6.25,,,,
US-MA-02357,US,MA,02357,6.25,,,,
US-MA-02358,US,MA,02358,6.25,,,,
US-MA-02359,US,MA,02359,6.25,,,,
US-MA-02360,US,MA,02360,6.25,,,,
US-MA-02361,US,MA,02361,6.25,,,,
US-MA-02362,US,MA,02362,6.25,,,,
US-MA-02364,US,MA,02364,6.25,,,,
US-MA-02366,US,MA,02366,6.25,,,,
US-MA-02367,US,MA,02367,6.25,,,,
US-MA-02368,US,MA,02368,6.25,,,,
US-MA-02370,US,MA,02370,6.25,,,,
US-MA-02375,US,MA,02375,6.25,,,,
US-MA-02379,US,MA,02379,6.25,,,,
US-MA-02381,US,MA,02381,6.25,,,,
US-MA-02382,US,MA,02382,6.25,,,,
US-MA-02420,US,MA,02420,6.25,,,,
US-MA-02421,US,MA,02421,6.25,,,,
US-MA-02445,US,MA,02445,6.25,,,,
US-MA-02446,US,MA,02446,6.25,,,,
US-MA-02447,US,MA,02447,6.25,,,,
US-MA-02451,US,MA,02451,6.25,,,,
US-MA-02452,US,MA,02452,6.25,,,,
US-MA-02453,US,MA,02453,6.25,,,,
US-MA-02454,US,MA,02454,6.25,,,,
US-MA-02455,US,MA,02455,6.25,,,,
US-MA-02456,US,MA,02456,6.25,,,,
US-MA-02457,US,MA,02457,6.25,,,,
US-MA-02458,US,MA,02458,6.25,,,,
US-MA-02459,US,MA,02459,6.25,,,,
US-MA-02460,US,MA,02460,6.25,,,,
US-MA-02461,US,MA,02461,6.25,,,,
US-MA-02462,US,MA,02462,6.25,,,,
US-MA-02464,US,MA,02464,6.25,,,,
US-MA-02465,US,MA,02465,6.25,,,,
US-MA-02466,US,MA,02466,6.25,,,,
US-MA-02467,US,MA,02467,6.25,,,,
US-MA-02468,US,MA,02468,6.25,,,,
US-MA-02471,US,MA,02471,6.25,,,,
US-MA-02472,US,MA,02472,6.25,,,,
US-MA-02474,US,MA,02474,6.25,,,,
US-MA-02475,US,MA,02475,6.25,,,,
US-MA-02476,US,MA,02476,6.25,,,,
US-MA-02477,US,MA,02477,6.25,,,,
US-MA-02478,US,MA,02478,6.25,,,,
US-MA-02479,US,MA,02479,6.25,,,,
US-MA-02481,US,MA,02481,6.25,,,,
US-MA-02482,US,MA,02482,6.25,,,,
US-MA-02492,US,MA,02492,6.25,,,,
US-MA-02493,US,MA,02493,6.25,,,,
US-MA-02494,US,MA,02494,6.25,,,,
US-MA-02495,US,MA,02495,6.25,,,,
US-MA-02532,US,MA,02532,6.25,,,,
US-MA-02534,US,MA,02534,6.25,,,,
US-MA-02535,US,MA,02535,6.25,,,,
US-MA-02536,US,MA,02536,6.25,,,,
US-MA-02537,US,MA,02537,6.25,,,,
US-MA-02538,US,MA,02538,6.25,,,,
US-MA-02539,US,MA,02539,6.25,,,,
US-MA-02540,US,MA,02540,6.25,,,,
US-MA-02541,US,MA,02541,6.25,,,,
US-MA-02542,US,MA,02542,6.25,,,,
US-MA-02543,US,MA,02543,6.25,,,,
US-MA-02552,US,MA,02552,6.25,,,,
US-MA-02553,US,MA,02553,6.25,,,,
US-MA-02554,US,MA,02554,6.25,,,,
US-MA-02556,US,MA,02556,6.25,,,,
US-MA-02557,US,MA,02557,6.25,,,,
US-MA-02558,US,MA,02558,6.25,,,,
US-MA-02559,US,MA,02559,6.25,,,,
US-MA-02561,US,MA,02561,6.25,,,,
US-MA-02562,US,MA,02562,6.25,,,,
US-MA-02563,US,MA,02563,6.25,,,,
US-MA-02564,US,MA,02564,6.25,,,,
US-MA-02565,US,MA,02565,6.25,,,,
US-MA-02568,US,MA,02568,6.25,,,,
US-MA-02571,US,MA,02571,6.25,,,,
US-MA-02573,US,MA,02573,6.25,,,,
US-MA-02574,US,MA,02574,6.25,,,,
US-MA-02575,US,MA,02575,6.25,,,,
US-MA-02576,US,MA,02576,6.25,,,,
US-MA-02584,US,MA,02584,6.25,,,,
US-MA-02601,US,MA,02601,6.25,,,,
US-MA-02630,US,MA,02630,6.25,,,,
US-MA-02631,US,MA,02631,6.25,,,,
US-MA-02632,US,MA,02632,6.25,,,,
US-MA-02633,US,MA,02633,6.25,,,,
US-MA-02634,US,MA,02634,6.25,,,,
US-MA-02635,US,MA,02635,6.25,,,,
US-MA-02637,US,MA,02637,6.25,,,,
US-MA-02638,US,MA,02638,6.25,,,,
US-MA-02639,US,MA,02639,6.25,,,,
US-MA-02641,US,MA,02641,6.25,,,,
US-MA-02642,US,MA,02642,6.25,,,,
US-MA-02643,US,MA,02643,6.25,,,,
US-MA-02644,US,MA,02644,6.25,,,,
US-MA-02645,US,MA,02645,6.25,,,,
US-MA-02646,US,MA,02646,6.25,,,,
US-MA-02647,US,MA,02647,6.25,,,,
US-MA-02648,US,MA,02648,6.25,,,,
US-MA-02649,US,MA,02649,6.25,,,,
US-MA-02650,US,MA,02650,6.25,,,,
US-MA-02651,US,MA,02651,6.25,,,,
US-MA-02652,US,MA,02652,6.25,,,,
US-MA-02653,US,MA,02653,6.25,,,,
US-MA-02655,US,MA,02655,6.25,,,,
US-MA-02657,US,MA,02657,6.25,,,,
US-MA-02659,US,MA,02659,6.25,,,,
US-MA-02660,US,MA,02660,6.25,,,,
US-MA-02661,US,MA,02661,6.25,,,,
US-MA-02662,US,MA,02662,6.25,,,,
US-MA-02663,US,MA,02663,6.25,,,,
US-MA-02664,US,MA,02664,6.25,,,,
US-MA-02666,US,MA,02666,6.25,,,,
US-MA-02667,US,MA,02667,6.25,,,,
US-MA-02668,US,MA,02668,6.25,,,,
US-MA-02669,US,MA,02669,6.25,,,,
US-MA-02670,US,MA,02670,6.25,,,,
US-MA-02671,US,MA,02671,6.25,,,,
US-MA-02672,US,MA,02672,6.25,,,,
US-MA-02673,US,MA,02673,6.25,,,,
US-MA-02675,US,MA,02675,6.25,,,,
US-MA-02702,US,MA,02702,6.25,,,,
US-MA-02703,US,MA,02703,6.25,,,,
US-MA-02712,US,MA,02712,6.25,,,,
US-MA-02713,US,MA,02713,6.25,,,,
US-MA-02714,US,MA,02714,6.25,,,,
